,Bundesland,Landkreis,date,infected,log(infected+1)
428,Bayern,Wunsiedel,10-03,0.0,0.0
429,Nordrhein-Westfalen,Wuppertal Städte,10-03,0.0,0.0
430,Bayern,Würzburg,10-03,0.0,0.0
431,Bayern,Würzburg Städte,10-03,1.0,0.6931471805599453
432,Baden-Württemberg,Zollernalbkreis,10-03,11.0,2.4849066497880004
433,Rheinland-Pfalz,Zweibrücken Städte,10-03,0.0,0.0
434,Nordrhein-Westfalen,Aachen,11-03,2.0,1.0986122886681098
435,Nordrhein-Westfalen,Aachen Städte,11-03,3.0,1.3862943611198906
436,Sachsen-Anhalt,Anhalt-Zerbst,11-03,0.0,0.0
437,Sachsen-Anhalt,Bitterfeld,11-03,0.0,0.0
438,Sachsen-Anhalt,Köthen,11-03,0.0,0.0
439,Sachsen,Bautzen,11-03,2.0,1.0986122886681098
440,Sachsen,Kamenz,11-03,3.0,1.3862943611198906
441,Sachsen-Anhalt,Bördekreis,11-03,0.0,0.0
442,Sachsen-Anhalt,Ohrekreis,11-03,0.0,0.0
443,Niedersachsen,Cuxhaven,11-03,3.0,1.3862943611198906
444,Niedersachsen,Oldenburg,11-03,0.0,0.0
445,Sachsen,Annaberg,11-03,0.0,0.0
446,Sachsen,Aue-Schwarzenberg,11-03,0.0,0.0
447,Sachsen,Mittlerer Erzgebirgskreis,11-03,0.0,0.0
448,Sachsen,Stollberg,11-03,0.0,0.0
449,Sachsen,Görlitz Städte,11-03,0.0,0.0
450,Sachsen,Löbau-Zittau,11-03,0.0,0.0
451,Sachsen,Niederschlesischer Oberlausitzkreis,11-03,0.0,0.0
452,Niedersachsen,Göttingen,11-03,0.0,0.0
453,Niedersachsen,Osterode,11-03,0.0,0.0
454,Sachsen-Anhalt,Halberstadt,11-03,0.0,0.0
455,Sachsen-Anhalt,Quedlinburg,11-03,0.0,0.0
456,Sachsen-Anhalt,Wernigerode,11-03,0.0,0.0
457,Sachsen,Leipziger Land,11-03,1.0,0.6931471805599453
458,Sachsen,Muldentalkreis,11-03,1.0,0.6931471805599453
459,Mecklenburg-Vorpommern,Ludwigslust,11-03,0.0,0.0
460,Mecklenburg-Vorpommern,Parchim,11-03,0.0,0.0
461,Sachsen-Anhalt,Mansfelder Land,11-03,0.0,0.0
462,Sachsen-Anhalt,Sangerhausen,11-03,0.0,0.0
463,Mecklenburg-Vorpommern,Demmin,11-03,1.0,0.6931471805599453
464,Mecklenburg-Vorpommern,Mecklenburg-Strelitz,11-03,1.0,0.6931471805599453
465,Mecklenburg-Vorpommern,Müritz,11-03,1.0,0.6931471805599453
466,Mecklenburg-Vorpommern,Neubrandenburg Städte,11-03,1.0,0.6931471805599453
467,Sachsen,Meißen,11-03,0.0,0.0
468,Sachsen,Riesa-Großenhain,11-03,0.0,0.0
469,Sachsen,Delitzsch,11-03,0.0,0.0
470,Sachsen,Torgau-Oschatz,11-03,0.0,0.0
471,Mecklenburg-Vorpommern,Nordwestmecklenburg,11-03,0.0,0.0
472,Mecklenburg-Vorpommern,Wismar Städte,11-03,0.0,0.0
473,Mecklenburg-Vorpommern,Bad Doberan,11-03,1.0,0.6931471805599453
474,Mecklenburg-Vorpommern,Güstrow,11-03,1.0,0.6931471805599453
475,Sachsen-Anhalt,Merseburg-Querfurt,11-03,0.0,0.0
476,Sachsen-Anhalt,Saalkreis,11-03,1.0,0.6931471805599453
477,Sachsen,Sächsische Schweiz,11-03,1.0,0.6931471805599453
478,Sachsen,Weißeritzkreis,11-03,1.0,0.6931471805599453
479,Sachsen-Anhalt,Aschersleben-Staßfurt,11-03,0.0,0.0
480,Sachsen-Anhalt,Bernburg,11-03,0.0,0.0
481,Sachsen-Anhalt,Schönebeck,11-03,1.0,0.6931471805599453
482,Sachsen,Plauen Städte,11-03,0.0,0.0
483,Sachsen,Vogtlandkreis,11-03,0.0,0.0
484,Mecklenburg-Vorpommern,Greifswald Städte,11-03,0.0,0.0
485,Mecklenburg-Vorpommern,Ostvorpommern,11-03,1.0,0.6931471805599453
486,Mecklenburg-Vorpommern,Uecker-Randow,11-03,1.0,0.6931471805599453
487,Mecklenburg-Vorpommern,Nordvorpommern,11-03,1.0,0.6931471805599453
488,Mecklenburg-Vorpommern,Rügen,11-03,1.0,0.6931471805599453
489,Mecklenburg-Vorpommern,Stralsund Städte,11-03,0.0,0.0
490,Sachsen-Anhalt,Burgenlandkreis,11-03,0.0,0.0
491,Sachsen-Anhalt,Weißenfels,11-03,0.0,0.0
492,Sachsen,Chemnitzer Land,11-03,0.0,0.0
493,Sachsen,Zwickau Städte,11-03,0.0,0.0
494,Sachsen,Zwickauer Land,11-03,0.0,0.0
495,Rheinland-Pfalz,Ahrweiler,11-03,0.0,0.0
496,Bayern,Aichach-Friedberg,11-03,0.0,0.0
497,Baden-Württemberg,Alb-Donau,11-03,1.0,0.6931471805599453
498,Thüringen,Altenburger Land,11-03,0.0,0.0
499,Rheinland-Pfalz,Altenkirchen,11-03,0.0,0.0
500,Bayern,Altötting,11-03,0.0,0.0
501,Rheinland-Pfalz,Alzey-Worms,11-03,0.0,0.0
502,Bayern,Amberg Städte,11-03,0.0,0.0
503,Bayern,Amberg-Sulzbach,11-03,2.0,1.0986122886681098
504,Bayern,Ansbach,11-03,0.0,0.0
505,Bayern,Ansbach Städte,11-03,0.0,0.0
506,Bayern,Aschaffenburg,11-03,0.0,0.0
507,Bayern,Aschaffenburg Städte,11-03,0.0,0.0
508,Bayern,Augsburg,11-03,0.0,0.0
509,Bayern,Augsburg Städte,11-03,3.0,1.3862943611198906
510,Rheinland-Pfalz,Bad Dürkheim,11-03,4.0,1.6094379124341003
511,Bayern,Bad Kissingen,11-03,1.0,0.6931471805599453
512,Rheinland-Pfalz,Bad Kreuznach,11-03,0.0,0.0
513,Bayern,Bad Tölz-Wolfratshausen,11-03,0.0,0.0
514,Baden-Württemberg,Baden-Baden Städte,11-03,2.0,1.0986122886681098
515,Bayern,Bamberg,11-03,0.0,0.0
516,Bayern,Bamberg Städte,11-03,0.0,0.0
517,Brandenburg,Barnim,11-03,0.0,0.0
518,Bayern,Bayreuth,11-03,4.0,1.6094379124341003
519,Bayern,Bayreuth Städte,11-03,0.0,0.0
520,Bayern,Berchtesgadener Land,11-03,0.0,0.0
521,Hessen,Bergstraße,11-03,4.0,1.6094379124341003
522,Berlin,Berlin,11-03,90.0,4.51085950651685
523,Rheinland-Pfalz,Bernkastel-Wittlich,11-03,0.0,0.0
524,Baden-Württemberg,Biberach,11-03,1.0,0.6931471805599453
525,Nordrhein-Westfalen,Bielefeld Städte,11-03,1.0,0.6931471805599453
526,Rheinland-Pfalz,Birkenfeld,11-03,0.0,0.0
527,Rheinland-Pfalz,Bitburg-Prüm,11-03,1.0,0.6931471805599453
528,Baden-Württemberg,Böblingen,11-03,4.0,1.6094379124341003
529,Nordrhein-Westfalen,Bochum Städte,11-03,2.0,1.0986122886681098
530,Baden-Württemberg,Bodensee,11-03,1.0,0.6931471805599453
531,Nordrhein-Westfalen,Bonn Städte,11-03,6.0,1.9459101490553132
532,Nordrhein-Westfalen,Borken,11-03,6.0,1.9459101490553132
533,Nordrhein-Westfalen,Bottrop Städte,11-03,1.0,0.6931471805599453
534,Brandenburg,Brandenburg an der Havel Städte,11-03,0.0,0.0
535,Baden-Württemberg,Breisgau-Hochschwarzwald,11-03,7.0,2.0794415416798357
536,Bremen,Bremen Städte,11-03,21.0,3.091042453358316
537,Baden-Württemberg,Calw,11-03,7.0,2.0794415416798357
538,Niedersachsen,Ammerland,11-03,0.0,0.0
539,Bayern,Cham,11-03,0.0,0.0
540,Nordrhein-Westfalen,Cleves,11-03,1.0,0.6931471805599453
541,Niedersachsen,Aurich,11-03,1.0,0.6931471805599453
542,Bayern,Coburg,11-03,0.0,0.0
543,Bayern,Coburg Städte,11-03,0.0,0.0
544,Rheinland-Pfalz,Cochem-Zell,11-03,0.0,0.0
545,Nordrhein-Westfalen,Coesfeld,11-03,0.0,0.0
546,Nordrhein-Westfalen,Cologne Städte,11-03,3.0,1.3862943611198906
547,Brandenburg,Cottbus Städte,11-03,0.0,0.0
548,Niedersachsen,Braunschweig Städte,11-03,1.0,0.6931471805599453
549,Bayern,Dachau,11-03,0.0,0.0
550,Brandenburg,Dahme-Spreewald,11-03,0.0,0.0
551,Hessen,Darmstadt Städte,11-03,0.0,0.0
552,Hessen,Darmstadt-Dieburg,11-03,0.0,0.0
553,Bayern,Deggendorf,11-03,0.0,0.0
554,Niedersachsen,Celle,11-03,4.0,1.6094379124341003
555,Bayern,Dillingen,11-03,0.0,0.0
556,Bayern,Dingolfing-Landau,11-03,3.0,1.3862943611198906
557,Schleswig-Holstein,Dithmarschen,11-03,1.0,0.6931471805599453
558,Bayern,Donau-Ries,11-03,0.0,0.0
559,Rheinland-Pfalz,Donnersbergkreis,11-03,0.0,0.0
560,Nordrhein-Westfalen,Dortmund Städte,11-03,4.0,1.6094379124341003
561,Nordrhein-Westfalen,Duisburg Städte,11-03,3.0,1.3862943611198906
562,Nordrhein-Westfalen,Düren,11-03,4.0,1.6094379124341003
563,Nordrhein-Westfalen,Düsseldorf Städte,11-03,5.0,1.791759469228055
564,Bayern,Ebersberg,11-03,10.0,2.3978952727983707
565,Thüringen,Eichsfeld,11-03,0.0,0.0
566,Bayern,Eichstätt,11-03,0.0,0.0
567,Brandenburg,Elbe-Elster,11-03,2.0,1.0986122886681098
568,Niedersachsen,Cloppenburg,11-03,0.0,0.0
569,Baden-Württemberg,Emmendingen,11-03,12.0,2.5649493574615367
570,Niedersachsen,Diepholz,11-03,0.0,0.0
571,Nordrhein-Westfalen,Ennepe-Ruhr,11-03,0.0,0.0
572,Baden-Württemberg,Enz,11-03,2.0,1.0986122886681098
573,Bayern,Erding,11-03,0.0,0.0
574,Thüringen,Erfurt Städte,11-03,2.0,1.0986122886681098
575,Bayern,Erlangen Städte,11-03,3.0,1.3862943611198906
576,Bayern,Erlangen-Höchstadt,11-03,4.0,1.6094379124341003
577,Nordrhein-Westfalen,Essen Städte,11-03,3.0,1.3862943611198906
578,Baden-Württemberg,Esslingen,11-03,22.0,3.1354942159291497
579,Nordrhein-Westfalen,Euskirchen,11-03,0.0,0.0
580,Schleswig-Holstein,Flensburg Städte,11-03,3.0,1.3862943611198906
581,Bayern,Forchheim,11-03,0.0,0.0
582,Rheinland-Pfalz,Frankenthal Städte,11-03,0.0,0.0
583,Hessen,Frankfurt am Main Städte,11-03,7.0,2.0794415416798357
584,Brandenburg,Frankfurt am Oder Städte,11-03,0.0,0.0
585,Baden-Württemberg,Freiburg,11-03,10.0,2.3978952727983707
586,Bayern,Freising,11-03,37.0,3.6375861597263857
587,Baden-Württemberg,Freudenstadt,11-03,1.0,0.6931471805599453
588,Bayern,Freyung-Grafenau,11-03,0.0,0.0
589,Niedersachsen,Emden Städte,11-03,0.0,0.0
590,Hessen,Fulda,11-03,2.0,1.0986122886681098
591,Bayern,Fürstenfeldbruck,11-03,4.0,1.6094379124341003
592,Bayern,Fürth,11-03,0.0,0.0
593,Bayern,Fürth Städte,11-03,0.0,0.0
594,Bayern,Garmisch-Partenkirchen,11-03,2.0,1.0986122886681098
595,Nordrhein-Westfalen,Gelsenkirchen Städte,11-03,2.0,1.0986122886681098
596,Thüringen,Gera Städte,11-03,1.0,0.6931471805599453
597,Rheinland-Pfalz,Germersheim,11-03,1.0,0.6931471805599453
598,Hessen,Gießen,11-03,2.0,1.0986122886681098
599,Niedersachsen,Emsland,11-03,1.0,0.6931471805599453
600,Baden-Württemberg,Göppingen,11-03,3.0,1.3862943611198906
601,Niedersachsen,Friesland,11-03,2.0,1.0986122886681098
602,Thüringen,Gotha,11-03,0.0,0.0
603,Niedersachsen,Gifhorn,11-03,0.0,0.0
604,Niedersachsen,Goslar,11-03,0.0,0.0
605,Thüringen,Greiz,11-03,0.0,0.0
606,Hessen,Groß-Gerau,11-03,1.0,0.6931471805599453
607,Bayern,Günzburg,11-03,0.0,0.0
608,Nordrhein-Westfalen,Gütersloh,11-03,0.0,0.0
609,Nordrhein-Westfalen,Hagen Städte,11-03,3.0,1.3862943611198906
610,Hamburg,Hamburg Städte,11-03,0.0,0.0
611,Niedersachsen,Grafschaft Bentheim,11-03,1.0,0.6931471805599453
612,Nordrhein-Westfalen,Hamm Städte,11-03,0.0,0.0
613,Niedersachsen,Hamelin-Pyrmont,11-03,0.0,0.0
614,Niedersachsen,Hanover,11-03,7.0,2.0794415416798357
615,Bayern,Haßberge,11-03,0.0,0.0
616,Brandenburg,Havelland,11-03,2.0,1.0986122886681098
617,Baden-Württemberg,Heidelberg Städte,11-03,1.0,0.6931471805599453
618,Baden-Württemberg,Heidenheim,11-03,0.0,0.0
619,Baden-Württemberg,Heilbronn,11-03,0.0,0.0
620,Baden-Württemberg,Heilbronn city Städte,11-03,0.0,0.0
621,Nordrhein-Westfalen,Heinsberg,11-03,290.0,5.673323267171493
622,Niedersachsen,Harburg,11-03,4.0,1.6094379124341003
623,Nordrhein-Westfalen,Herford,11-03,2.0,1.0986122886681098
624,Nordrhein-Westfalen,Herne Städte,11-03,0.0,0.0
625,Hessen,Hersfeld-Rotenburg,11-03,0.0,0.0
626,Thüringen,Hildburghausen,11-03,0.0,0.0
627,Niedersachsen,Helmstedt,11-03,0.0,0.0
628,Nordrhein-Westfalen,Hochsauerlandkreis,11-03,1.0,0.6931471805599453
629,Hessen,Hochtaunuskreis,11-03,2.0,1.0986122886681098
630,Bayern,Hof,11-03,1.0,0.6931471805599453
631,Bayern,Hof Städte,11-03,0.0,0.0
632,Baden-Württemberg,Hohenlohe,11-03,6.0,1.9459101490553132
633,Niedersachsen,Hildesheim,11-03,3.0,1.3862943611198906
634,Nordrhein-Westfalen,Höxter,11-03,0.0,0.0
635,Thüringen,Ilm-Kreis,11-03,1.0,0.6931471805599453
636,Bayern,Ingolstadt Städte,11-03,1.0,0.6931471805599453
637,Thüringen,Jena Städte,11-03,0.0,0.0
638,Rheinland-Pfalz,Kaiserslautern,11-03,0.0,0.0
639,Rheinland-Pfalz,Kaiserslautern Städte,11-03,4.0,1.6094379124341003
640,Baden-Württemberg,Karlsruhe,11-03,0.0,0.0
641,Baden-Württemberg,Karlsruhe Städte,11-03,0.0,0.0
642,Hessen,Kassel,11-03,1.0,0.6931471805599453
643,Hessen,Kassel Städte,11-03,0.0,0.0
644,Bayern,Kaufbeuren Städte,11-03,0.0,0.0
645,Bayern,Kelheim,11-03,2.0,1.0986122886681098
646,Bayern,Kempten Städte,11-03,0.0,0.0
647,Schleswig-Holstein,Kiel Städte,11-03,0.0,0.0
648,Bayern,Kitzingen,11-03,0.0,0.0
649,Rheinland-Pfalz,Koblenz Coblenz Städte,11-03,6.0,1.9459101490553132
650,Baden-Württemberg,Konstanz,11-03,0.0,0.0
651,Nordrhein-Westfalen,Krefeld Städte,11-03,0.0,0.0
652,Bayern,Kronach,11-03,0.0,0.0
653,Bayern,Kulmbach,11-03,0.0,0.0
654,Rheinland-Pfalz,Kusel,11-03,0.0,0.0
655,Thüringen,Kyffhäuserkreis,11-03,2.0,1.0986122886681098
656,Hessen,Lahn-Dill-Kreis,11-03,4.0,1.6094379124341003
657,Rheinland-Pfalz,Landau Städte,11-03,0.0,0.0
658,Bayern,Landsberg,11-03,1.0,0.6931471805599453
659,Bayern,Landshut,11-03,0.0,0.0
660,Bayern,Landshut Städte,11-03,0.0,0.0
661,Schleswig-Holstein,Lauenburg,11-03,3.0,1.3862943611198906
662,Niedersachsen,Holzminden,11-03,0.0,0.0
663,Nordrhein-Westfalen,Leverkusen Städte,11-03,0.0,0.0
664,Bayern,Lichtenfels,11-03,0.0,0.0
665,Hessen,Limburg-Weilburg,11-03,0.0,0.0
666,Bayern,Lindau,11-03,6.0,1.9459101490553132
667,Nordrhein-Westfalen,Lippe,11-03,9.0,2.302585092994046
668,Baden-Württemberg,Lörrach,11-03,1.0,0.6931471805599453
669,Schleswig-Holstein,Lübeck Städte,11-03,2.0,1.0986122886681098
670,Niedersachsen,Leer,11-03,1.0,0.6931471805599453
671,Baden-Württemberg,Ludwigsburg,11-03,11.0,2.4849066497880004
672,Rheinland-Pfalz,Ludwigshafen Städte,11-03,0.0,0.0
673,Niedersachsen,Lüchow-Dannenberg,11-03,0.0,0.0
674,Hessen,Main-Kinzig-Kreis,11-03,1.0,0.6931471805599453
675,Bayern,Main-Spessart,11-03,1.0,0.6931471805599453
676,Baden-Württemberg,Main-Tauber,11-03,14.0,2.70805020110221
677,Hessen,Main-Taunus-Kreis Städte,11-03,0.0,0.0
678,Rheinland-Pfalz,Mainz Städte,11-03,1.0,0.6931471805599453
679,Rheinland-Pfalz,Mainz-Bingen,11-03,1.0,0.6931471805599453
680,Baden-Württemberg,Mannheim Städte,11-03,10.0,2.3978952727983707
681,Hessen,Marburg-Biedenkopf,11-03,0.0,0.0
682,Brandenburg,Märkisch-Oderland,11-03,0.0,0.0
683,Nordrhein-Westfalen,Märkischer Kreis,11-03,6.0,1.9459101490553132
684,Rheinland-Pfalz,Mayen-Koblenz,11-03,2.0,1.0986122886681098
685,Bayern,Memmingen Städte,11-03,0.0,0.0
686,Saarland,Merzig-Wadern,11-03,1.0,0.6931471805599453
687,Nordrhein-Westfalen,Mettmann,11-03,5.0,1.791759469228055
688,Bayern,Miesbach,11-03,1.0,0.6931471805599453
689,Bayern,Miltenberg,11-03,0.0,0.0
690,Nordrhein-Westfalen,Minden-Lübbecke,11-03,3.0,1.3862943611198906
691,Nordrhein-Westfalen,Mönchengladbach Städte,11-03,0.0,0.0
692,Bayern,Mühldorf,11-03,0.0,0.0
693,Nordrhein-Westfalen,Mülheim Städte,11-03,0.0,0.0
694,Bayern,München,11-03,1.0,0.6931471805599453
695,Bayern,Munich Städte,11-03,60.0,4.110873864173311
696,Nordrhein-Westfalen,Münster Städte,11-03,6.0,1.9459101490553132
697,Baden-Württemberg,Neckar-Odenwald-Kreis,11-03,0.0,0.0
698,Bayern,Neu-Ulm,11-03,0.0,0.0
699,Bayern,Neuburg-Schrobenhausen,11-03,0.0,0.0
700,Bayern,Neumarkt,11-03,0.0,0.0
701,Schleswig-Holstein,Neumünster Städte,11-03,0.0,0.0
702,Saarland,Neunkirchen,11-03,2.0,1.0986122886681098
703,Bayern,Neustadt,11-03,0.0,0.0
704,Rheinland-Pfalz,Neustadt Städte,11-03,1.0,0.6931471805599453
705,Bayern,Neustadt-Bad Windsheim,11-03,4.0,1.6094379124341003
706,Rheinland-Pfalz,Neuwied,11-03,0.0,0.0
707,Niedersachsen,Lüneburg,11-03,0.0,0.0
708,Schleswig-Holstein,Nordfriesland,11-03,0.0,0.0
709,Thüringen,Nordhausen,11-03,0.0,0.0
710,Niedersachsen,Nienburg,11-03,0.0,0.0
711,Bayern,Nuremberg Städte,11-03,13.0,2.6390573296152584
712,Bayern,Nürnberger Land,11-03,0.0,0.0
713,Bayern,Oberallgäu,11-03,0.0,0.0
714,Nordrhein-Westfalen,Oberbergischer Kreis,11-03,3.0,1.3862943611198906
715,Nordrhein-Westfalen,Oberhausen Städte,11-03,0.0,0.0
716,Brandenburg,Oberhavel,11-03,1.0,0.6931471805599453
717,Brandenburg,Oberspreewald-Lausitz,11-03,2.0,1.0986122886681098
718,Hessen,Odenwaldkreis,11-03,0.0,0.0
719,Brandenburg,Oder-Spree,11-03,1.0,0.6931471805599453
720,Hessen,Offenbach,11-03,0.0,0.0
721,Hessen,Offenbach am Main Städte,11-03,1.0,0.6931471805599453
722,Niedersachsen,Northeim,11-03,0.0,0.0
723,Nordrhein-Westfalen,Olpe,11-03,0.0,0.0
724,Baden-Württemberg,Ortenaukreis,11-03,12.0,2.5649493574615367
725,Niedersachsen,Oldenburg Städte,11-03,0.0,0.0
726,Niedersachsen,Osnabrück,11-03,0.0,0.0
727,Baden-Württemberg,Ostalbkreis,11-03,4.0,1.6094379124341003
728,Bayern,Ostallgäu,11-03,3.0,1.3862943611198906
729,Niedersachsen,Osnabrück Städte,11-03,0.0,0.0
730,Niedersachsen,Osterholz,11-03,2.0,1.0986122886681098
731,Schleswig-Holstein,Ostholstein,11-03,1.0,0.6931471805599453
732,Brandenburg,Ostprignitz-Ruppin,11-03,0.0,0.0
733,Nordrhein-Westfalen,Paderborn,11-03,0.0,0.0
734,Bayern,Passau,11-03,3.0,1.3862943611198906
735,Bayern,Passau Städte,11-03,0.0,0.0
736,Niedersachsen,Peine,11-03,0.0,0.0
737,Bayern,Pfaffenhofen,11-03,2.0,1.0986122886681098
738,Baden-Württemberg,Pforzheim Städte,11-03,3.0,1.3862943611198906
739,Schleswig-Holstein,Pinneberg,11-03,2.0,1.0986122886681098
740,Schleswig-Holstein,Plön,11-03,0.0,0.0
741,Brandenburg,Potsdam Städte,11-03,0.0,0.0
742,Brandenburg,Potsdam-Mittelmark,11-03,0.0,0.0
743,Brandenburg,Prignitz,11-03,0.0,0.0
744,Baden-Württemberg,Rastatt,11-03,3.0,1.3862943611198906
745,Baden-Württemberg,Ravensburg,11-03,1.0,0.6931471805599453
746,Nordrhein-Westfalen,Recklinghausen,11-03,1.0,0.6931471805599453
747,Bayern,Regen,11-03,0.0,0.0
748,Bayern,Regensburg,11-03,2.0,1.0986122886681098
749,Bayern,Regensburg Städte,11-03,0.0,0.0
750,Baden-Württemberg,Rems-Murr-Kreis,11-03,5.0,1.791759469228055
751,Nordrhein-Westfalen,Remscheid Städte,11-03,0.0,0.0
752,Schleswig-Holstein,Rendsburg-Eckernförde,11-03,0.0,0.0
753,Baden-Württemberg,Reutlingen,11-03,0.0,0.0
754,Nordrhein-Westfalen,Rhein-Erft-Kreis,11-03,0.0,0.0
755,Rheinland-Pfalz,Rhein-Hunsrück,11-03,2.0,1.0986122886681098
756,Nordrhein-Westfalen,Rhein-Kreis Neuss,11-03,2.0,1.0986122886681098
757,Rheinland-Pfalz,Rhein-Lahn,11-03,0.0,0.0
758,Baden-Württemberg,Rhein-Neckar-Kreis,11-03,1.0,0.6931471805599453
759,Rheinland-Pfalz,Rhein-Pfalz-Kreis,11-03,0.0,0.0
760,Nordrhein-Westfalen,Rhein-Sieg,11-03,1.0,0.6931471805599453
761,Hessen,Rheingau-Taunus-Kreis,11-03,0.0,0.0
762,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,11-03,0.0,0.0
763,Bayern,Rhön-Grabfeld,11-03,0.0,0.0
764,Sachsen,Chemnitz Städte,11-03,3.0,1.3862943611198906
765,Bayern,Rosenheim,11-03,1.0,0.6931471805599453
766,Bayern,Rosenheim Städte,11-03,0.0,0.0
767,Niedersachsen,Rotenburg,11-03,4.0,1.6094379124341003
768,Bayern,Roth,11-03,1.0,0.6931471805599453
769,Bayern,Rottal-Inn,11-03,0.0,0.0
770,Baden-Württemberg,Rottweil,11-03,1.0,0.6931471805599453
771,Thüringen,Saale-Holzland,11-03,1.0,0.6931471805599453
772,Thüringen,Saale-Orla,11-03,3.0,1.3862943611198906
773,Thüringen,Saalfeld-Rudolstadt,11-03,0.0,0.0
774,Sachsen-Anhalt,Altmarkkreis Salzwedel,11-03,0.0,0.0
775,Saarland,Saarbrücken Städte,11-03,0.0,0.0
776,Saarland,Saarlouis,11-03,1.0,0.6931471805599453
777,Saarland,Saarpfalz,11-03,2.0,1.0986122886681098
778,Sachsen,Döbeln,11-03,0.0,0.0
779,Niedersachsen,Salzgitter Städte,11-03,0.0,0.0
780,Sachsen-Anhalt,Dessau Städte,11-03,0.0,0.0
781,Saarland,Sankt Wendel,11-03,0.0,0.0
782,Niedersachsen,Schaumburg,11-03,0.0,0.0
783,Schleswig-Holstein,Schleswig-Flensburg,11-03,0.0,0.0
784,Thüringen,Schmalkalden-Meiningen,11-03,0.0,0.0
785,Sachsen-Anhalt,Halle Städte,11-03,2.0,1.0986122886681098
786,Bayern,Schwabach Städte,11-03,1.0,0.6931471805599453
787,Baden-Württemberg,Schwäbisch Hall,11-03,0.0,0.0
788,Hessen,Schwalm-Eder-Kreis,11-03,0.0,0.0
789,Bayern,Schwandorf,11-03,0.0,0.0
790,Baden-Württemberg,Schwarzwald-Baar-Kreis,11-03,1.0,0.6931471805599453
791,Bayern,Schweinfurt,11-03,0.0,0.0
792,Bayern,Schweinfurt Städte,11-03,0.0,0.0
793,Schleswig-Holstein,Segeberg,11-03,2.0,1.0986122886681098
794,Nordrhein-Westfalen,Siegen-Wittgenstein,11-03,0.0,0.0
795,Baden-Württemberg,Sigmaringen,11-03,1.0,0.6931471805599453
796,Nordrhein-Westfalen,Soest,11-03,0.0,0.0
797,Nordrhein-Westfalen,Solingen Städte,11-03,0.0,0.0
798,Niedersachsen,Soltau-Fallingbostel,11-03,0.0,0.0
799,Thüringen,Sömmerda,11-03,0.0,0.0
800,Thüringen,Sonneberg,11-03,0.0,0.0
801,Rheinland-Pfalz,Speyer Spires Städte,11-03,0.0,0.0
802,Brandenburg,Spree-Neiße,11-03,2.0,1.0986122886681098
803,Niedersachsen,Stade,11-03,11.0,2.4849066497880004
804,Bayern,Starnberg,11-03,12.0,2.5649493574615367
805,Schleswig-Holstein,Steinburg,11-03,0.0,0.0
806,Nordrhein-Westfalen,Steinfurt,11-03,1.0,0.6931471805599453
807,Sachsen-Anhalt,Jerichower Land,11-03,1.0,0.6931471805599453
808,Sachsen,Dresden Städte,11-03,4.0,1.6094379124341003
809,Schleswig-Holstein,Stormarn,11-03,0.0,0.0
810,Bayern,Straubing Städte,11-03,1.0,0.6931471805599453
811,Bayern,Straubing-Bogen,11-03,0.0,0.0
812,Baden-Württemberg,Stuttgart Städte,11-03,19.0,2.995732273553991
813,Rheinland-Pfalz,Südliche Weinstraße,11-03,1.0,0.6931471805599453
814,Rheinland-Pfalz,Südwestpfalz,11-03,0.0,0.0
815,Thüringen,Suhl Städte,11-03,0.0,0.0
816,Brandenburg,Teltow-Fläming,11-03,1.0,0.6931471805599453
817,Bayern,Tirschenreuth,11-03,1.0,0.6931471805599453
818,Sachsen,Freiberg,11-03,0.0,0.0
819,Bayern,Traunstein,11-03,4.0,1.6094379124341003
820,Rheinland-Pfalz,Trier Städte,11-03,0.0,0.0
821,Rheinland-Pfalz,Trier-Saarburg,11-03,0.0,0.0
822,Baden-Württemberg,Tübingen,11-03,3.0,1.3862943611198906
823,Baden-Württemberg,Tuttlingen,11-03,0.0,0.0
824,Brandenburg,Uckermark,11-03,0.0,0.0
825,Mecklenburg-Vorpommern,Rostock Städte,11-03,0.0,0.0
826,Niedersachsen,Uelzen,11-03,0.0,0.0
827,Baden-Württemberg,Ulm Städte,11-03,2.0,1.0986122886681098
828,Nordrhein-Westfalen,Unna,11-03,1.0,0.6931471805599453
829,Thüringen,Unstrut-Hainich,11-03,0.0,0.0
830,Bayern,Unterallgäu,11-03,0.0,0.0
831,Niedersachsen,Vechta,11-03,0.0,0.0
832,Niedersachsen,Verden,11-03,2.0,1.0986122886681098
833,Nordrhein-Westfalen,Viersen,11-03,0.0,0.0
834,Hessen,Vogelsbergkreis,11-03,1.0,0.6931471805599453
835,Sachsen,Leipzig Städte,11-03,2.0,1.0986122886681098
836,Rheinland-Pfalz,Vulkaneifel,11-03,2.0,1.0986122886681098
837,Hessen,Waldeck-Frankenberg,11-03,1.0,0.6931471805599453
838,Baden-Württemberg,Waldshut,11-03,0.0,0.0
839,Nordrhein-Westfalen,Warendorf,11-03,3.0,1.3862943611198906
840,Thüringen,Wartburgkreis,11-03,0.0,0.0
841,Bayern,Weiden Städte,11-03,0.0,0.0
842,Bayern,Weilheim-Schongau,11-03,0.0,0.0
843,Thüringen,Weimar Städte,11-03,0.0,0.0
844,Thüringen,Weimarer Land,11-03,0.0,0.0
845,Bayern,Weißenburg-Gunzenhausen,11-03,0.0,0.0
846,Sachsen-Anhalt,Magdeburg Städte,11-03,1.0,0.6931471805599453
